,Year Mnth Day Hr,prcp(mm/day)
11828,2012 05 20 12,0.0
11829,2012 05 21 12,0.0
11830,2012 05 22 12,0.0
11831,2012 05 23 12,0.0
11832,2012 05 24 12,0.0
11833,2012 05 25 12,0.0
11834,2012 05 26 12,0.0
11835,2012 05 27 12,0.0
11836,2012 05 28 12,0.0
11837,2012 05 29 12,0.0
11838,2012 05 30 12,0.0
11839,2012 05 31 12,6.42
11840,2012 06 01 12,13.98
11841,2012 06 02 12,0.0
11842,2012 06 03 12,0.0
11843,2012 06 04 12,0.0
11844,2012 06 05 12,0.0
11845,2012 06 06 12,0.0
11846,2012 06 07 12,1.1
11847,2012 06 08 12,9.97
11848,2012 06 09 12,8.73
11849,2012 06 10 12,43.39
11850,2012 06 11 12,6.68
11851,2012 06 12 12,0.04
11852,2012 06 13 12,0.0
11853,2012 06 14 12,0.0
11854,2012 06 15 12,11.89
11855,2012 06 16 12,1.05
11856,2012 06 17 12,0.0
11857,2012 06 18 12,0.0
11858,2012 06 19 12,0.0
11859,2012 06 20 12,0.0
11860,2012 06 21 12,0.0
11861,2012 06 22 12,0.0
11862,2012 06 23 12,0.0
11863,2012 06 24 12,0.0
11864,2012 06 25 12,0.0
11865,2012 06 26 12,0.0
11866,2012 06 27 12,0.0
11867,2012 06 28 12,0.0
11868,2012 06 29 12,0.0
11869,2012 06 30 12,0.0
11870,2012 07 01 12,0.0
11871,2012 07 02 12,0.0
11872,2012 07 03 12,0.0
11873,2012 07 04 12,0.0
11874,2012 07 05 12,2.73
11875,2012 07 06 12,0.0
11876,2012 07 07 12,22.12
11877,2012 07 08 12,1.65
11878,2012 07 09 12,7.79
11879,2012 07 10 12,9.5
11880,2012 07 11 12,15.16
11881,2012 07 12 12,7.03
11882,2012 07 13 12,7.26
11883,2012 07 14 12,12.02
11884,2012 07 15 12,3.99
11885,2012 07 16 12,7.94
11886,2012 07 17 12,0.0
11887,2012 07 18 12,0.0
11888,2012 07 19 12,30.27
11889,2012 07 20 12,40.65
11890,2012 07 21 12,6.81
11891,2012 07 22 12,2.88
11892,2012 07 23 12,0.0
11893,2012 07 24 12,3.86
11894,2012 07 25 12,0.0
11895,2012 07 26 12,0.0
11896,2012 07 27 12,4.91
11897,2012 07 28 12,3.25
11898,2012 07 29 12,6.54
11899,2012 07 30 12,0.0
11900,2012 07 31 12,0.0
11901,2012 08 01 12,0.0
11902,2012 08 02 12,0.0
11903,2012 08 03 12,0.0
11904,2012 08 04 12,6.03
11905,2012 08 05 12,5.39
11906,2012 08 06 12,0.0
11907,2012 08 07 12,4.03
11908,2012 08 08 12,0.0
11909,2012 08 09 12,16.21
11910,2012 08 10 12,21.92
11911,2012 08 11 12,17.61
11912,2012 08 12 12,0.0
11913,2012 08 13 12,0.0
11914,2012 08 14 12,0.0
11915,2012 08 15 12,2.53
11916,2012 08 16 12,0.0
11917,2012 08 17 12,0.0
11918,2012 08 18 12,8.99
11919,2012 08 19 12,21.69
11920,2012 08 20 12,10.24
11921,2012 08 21 12,10.2
11922,2012 08 22 12,0.0
11923,2012 08 23 12,0.0
11924,2012 08 24 12,0.0
11925,2012 08 25 12,2.25
11926,2012 08 26 12,0.0
11927,2012 08 27 12,0.0
11928,2012 08 28 12,0.0
11929,2012 08 29 12,90.68
11930,2012 08 30 12,166.56
11931,2012 08 31 12,48.75
11932,2012 09 01 12,0.0
11933,2012 09 02 12,0.0
11934,2012 09 03 12,0.0
11935,2012 09 04 12,0.0
11936,2012 09 05 12,0.0
11937,2012 09 06 12,0.0
11938,2012 09 07 12,0.0
11939,2012 09 08 12,0.0
11940,2012 09 09 12,1.14
11941,2012 09 10 12,0.0
11942,2012 09 11 12,0.0
11943,2012 09 12 12,0.0
11944,2012 09 13 12,0.0
11945,2012 09 14 12,7.24
11946,2012 09 15 12,0.0
11947,2012 09 16 12,0.0
11948,2012 09 17 12,10.9
11949,2012 09 18 12,30.6
11950,2012 09 19 12,0.0
11951,2012 09 20 12,0.0
11952,2012 09 21 12,0.0
11953,2012 09 22 12,0.0
11954,2012 09 23 12,0.0
11955,2012 09 24 12,0.0
11956,2012 09 25 12,0.0
11957,2012 09 26 12,0.0
11958,2012 09 27 12,0.0
11959,2012 09 28 12,0.0
11960,2012 09 29 12,39.47
11961,2012 09 30 12,92.11
11962,2012 10 01 12,27.23
11963,2012 10 02 12,0.0
11964,2012 10 03 12,0.0
11965,2012 10 04 12,0.0
11966,2012 10 05 12,0.0
11967,2012 10 06 12,0.0
11968,2012 10 07 12,0.0
11969,2012 10 08 12,0.0
11970,2012 10 09 12,0.0
11971,2012 10 10 12,0.0
11972,2012 10 11 12,0.0
11973,2012 10 12 12,0.0
11974,2012 10 13 12,0.0
11975,2012 10 14 12,0.0
11976,2012 10 15 12,0.0
11977,2012 10 16 12,0.0
11978,2012 10 17 12,0.0
11979,2012 10 18 12,9.86
11980,2012 10 19 12,0.0
11981,2012 10 20 12,0.0
11982,2012 10 21 12,0.0
11983,2012 10 22 12,0.0
11984,2012 10 23 12,0.0
11985,2012 10 24 12,0.0
11986,2012 10 25 12,0.0
11987,2012 10 26 12,0.0
11988,2012 10 27 12,0.0
11989,2012 10 28 12,0.0
11990,2012 10 29 12,0.0
11991,2012 10 30 12,0.0
11992,2012 10 31 12,0.0
11993,2012 11 01 12,0.0
11994,2012 11 02 12,0.0
11995,2012 11 03 12,0.0
11996,2012 11 04 12,0.0
11997,2012 11 05 12,27.18
11998,2012 11 06 12,11.22
11999,2012 11 07 12,0.0
12000,2012 11 08 12,0.0
12001,2012 11 09 12,0.0
12002,2012 11 10 12,0.0
12003,2012 11 11 12,0.0
12004,2012 11 12 12,19.37
12005,2012 11 13 12,0.0
12006,2012 11 14 12,0.0
12007,2012 11 15 12,0.0
12008,2012 11 16 12,0.0
12009,2012 11 17 12,0.0
12010,2012 11 18 12,0.0
12011,2012 11 19 12,0.0
12012,2012 11 20 12,0.0
12013,2012 11 21 12,0.0
12014,2012 11 22 12,0.0
12015,2012 11 23 12,0.0
12016,2012 11 24 12,0.0
12017,2012 11 25 12,0.0
12018,2012 11 26 12,0.0
12019,2012 11 27 12,12.52
12020,2012 11 28 12,4.66
12021,2012 11 29 12,0.0
12022,2012 11 30 12,0.0
12023,2012 12 01 12,0.0
12024,2012 12 02 12,0.0
12025,2012 12 03 12,0.0
12026,2012 12 04 12,0.0
12027,2012 12 05 12,30.98
12028,2012 12 06 12,8.06
12029,2012 12 07 12,0.0
12030,2012 12 08 12,0.0
12031,2012 12 09 12,0.0
12032,2012 12 10 12,7.04
12033,2012 12 11 12,26.22
12034,2012 12 12 12,0.0
12035,2012 12 13 12,0.0
12036,2012 12 14 12,0.0
12037,2012 12 15 12,0.0
12038,2012 12 16 12,0.0
12039,2012 12 17 12,23.56
12040,2012 12 18 12,0.0
12041,2012 12 19 12,0.0
12042,2012 12 20 12,6.94
12043,2012 12 21 12,0.02
12044,2012 12 22 12,0.0
12045,2012 12 23 12,0.0
12046,2012 12 24 12,0.0
12047,2012 12 25 12,0.17
12048,2012 12 26 12,26.75
12049,2012 12 27 12,0.0
12050,2012 12 28 12,0.0
12051,2012 12 29 12,32.68
12052,2012 12 30 12,0.0
12053,2012 12 31 12,16.34
12054,2013 01 01 12,0.0
12055,2013 01 02 12,19.98
12056,2013 01 03 12,4.44
12057,2013 01 04 12,0.0
12058,2013 01 05 12,0.0
12059,2013 01 06 12,10.65
12060,2013 01 07 12,0.29
12061,2013 01 08 12,0.0
12062,2013 01 09 12,77.63
12063,2013 01 10 12,26.57
12064,2013 01 11 12,39.75
12065,2013 01 12 12,43.8
12066,2013 01 13 12,0.0
12067,2013 01 14 12,36.22
12068,2013 01 15 12,25.47
12069,2013 01 16 12,4.2
12070,2013 01 17 12,3.8
12071,2013 01 18 12,0.0
12072,2013 01 19 12,0.0
12073,2013 01 20 12,0.0
12074,2013 01 21 12,0.0
12075,2013 01 22 12,0.0
12076,2013 01 23 12,0.0
12077,2013 01 24 12,0.0
12078,2013 01 25 12,0.0
12079,2013 01 26 12,0.0
12080,2013 01 27 12,0.0
12081,2013 01 28 12,0.0
12082,2013 01 29 12,0.0
12083,2013 01 30 12,13.92
12084,2013 01 31 12,8.88
12085,2013 02 01 12,0.0
12086,2013 02 02 12,0.0
12087,2013 02 03 12,0.0
12088,2013 02 04 12,0.0
12089,2013 02 05 12,0.66
12090,2013 02 06 12,0.0
12091,2013 02 07 12,39.08
12092,2013 02 08 12,0.0
12093,2013 02 09 12,0.0
12094,2013 02 10 12,5.1
12095,2013 02 11 12,18.35
12096,2013 02 12 12,34.88
12097,2013 02 13 12,4.66
12098,2013 02 14 12,2.15
12099,2013 02 15 12,0.0
12100,2013 02 16 12,0.0
12101,2013 02 17 12,0.0
12102,2013 02 18 12,0.0
12103,2013 02 19 12,24.09
12104,2013 02 20 12,0.0
12105,2013 02 21 12,0.0
12106,2013 02 22 12,6.44
12107,2013 02 23 12,21.43
12108,2013 02 24 12,0.0
12109,2013 02 25 12,52.12
12110,2013 02 26 12,6.94
12111,2013 02 27 12,0.0
12112,2013 02 28 12,0.0
12113,2013 03 01 12,0.0
12114,2013 03 02 12,0.0
12115,2013 03 03 12,0.0
12116,2013 03 04 12,0.0
12117,2013 03 05 12,0.0
12118,2013 03 06 12,0.0
12119,2013 03 07 12,0.0
12120,2013 03 08 12,0.0
12121,2013 03 09 12,0.0
12122,2013 03 10 12,0.0
12123,2013 03 11 12,17.89
12124,2013 03 12 12,10.27
12125,2013 03 13 12,0.0
12126,2013 03 14 12,0.0
12127,2013 03 15 12,0.0
12128,2013 03 16 12,0.0
12129,2013 03 17 12,0.0
12130,2013 03 18 12,0.0
12131,2013 03 19 12,0.0
12132,2013 03 20 12,0.0
12133,2013 03 21 12,0.0
12134,2013 03 22 12,0.0
12135,2013 03 23 12,0.0
12136,2013 03 24 12,3.99
12137,2013 03 25 12,0.0
12138,2013 03 26 12,0.0
12139,2013 03 27 12,0.0
12140,2013 03 28 12,0.0
12141,2013 03 29 12,0.0
12142,2013 03 30 12,0.0
12143,2013 03 31 12,0.3
12144,2013 04 01 12,13.5
12145,2013 04 02 12,0.0
12146,2013 04 03 12,24.89
12147,2013 04 04 12,11.32
12148,2013 04 05 12,0.0
12149,2013 04 06 12,0.0
12150,2013 04 07 12,0.0
12151,2013 04 08 12,0.0
12152,2013 04 09 12,0.0
12153,2013 04 10 12,0.0
12154,2013 04 11 12,1.18
12155,2013 04 12 12,21.0
12156,2013 04 13 12,0.0
12157,2013 04 14 12,32.44
12158,2013 04 15 12,22.25
12159,2013 04 16 12,0.02
12160,2013 04 17 12,0.0
12161,2013 04 18 12,0.0
12162,2013 04 19 12,14.76
12163,2013 04 20 12,0.0
12164,2013 04 21 12,0.0
12165,2013 04 22 12,0.0
12166,2013 04 23 12,0.0
12167,2013 04 24 12,0.0
12168,2013 04 25 12,15.38
12169,2013 04 26 12,0.0
12170,2013 04 27 12,0.0
12171,2013 04 28 12,0.0
12172,2013 04 29 12,11.21
12173,2013 04 30 12,0.0
12174,2013 05 01 12,6.54
12175,2013 05 02 12,8.46
12176,2013 05 03 12,6.77
12177,2013 05 04 12,0.0
12178,2013 05 05 12,0.0
12179,2013 05 06 12,0.0
12180,2013 05 07 12,0.0
12181,2013 05 08 12,0.0
12182,2013 05 09 12,0.0
12183,2013 05 10 12,47.64
12184,2013 05 11 12,31.23
12185,2013 05 12 12,0.0
12186,2013 05 13 12,0.0
12187,2013 05 14 12,0.0
12188,2013 05 15 12,0.0
12189,2013 05 16 12,0.0
12190,2013 05 17 12,0.0
12191,2013 05 18 12,0.0
12192,2013 05 19 12,0.0
12193,2013 05 20 12,0.0
12194,2013 05 21 12,0.0
12195,2013 05 22 12,0.0
12196,2013 05 23 12,11.99
12197,2013 05 24 12,0.0
12198,2013 05 25 12,0.0
12199,2013 05 26 12,0.0
12200,2013 05 27 12,0.0
12201,2013 05 28 12,0.0
12202,2013 05 29 12,0.12
12203,2013 05 30 12,17.59
12204,2013 05 31 12,1.68
12205,2013 06 01 12,0.81
12206,2013 06 02 12,6.74
12207,2013 06 03 12,8.6
12208,2013 06 04 12,4.8
12209,2013 06 05 12,2.06
12210,2013 06 06 12,0.73
12211,2013 06 07 12,6.27
12212,2013 06 08 12,0.0
12213,2013 06 09 12,7.71
12214,2013 06 10 12,5.89
12215,2013 06 11 12,0.0
12216,2013 06 12 12,0.0
12217,2013 06 13 12,0.0
12218,2013 06 14 12,0.0
12219,2013 06 15 12,0.0
12220,2013 06 16 12,0.0
12221,2013 06 17 12,0.0
12222,2013 06 18 12,0.0
12223,2013 06 19 12,7.59
12224,2013 06 20 12,10.82
12225,2013 06 21 12,10.16
12226,2013 06 22 12,0.0
12227,2013 06 23 12,0.0
12228,2013 06 24 12,0.0
12229,2013 06 25 12,6.73
12230,2013 06 26 12,0.0
12231,2013 06 27 12,0.0
12232,2013 06 28 12,0.0
12233,2013 06 29 12,15.88
12234,2013 06 30 12,0.0
12235,2013 07 01 12,0.0
12236,2013 07 02 12,0.0
12237,2013 07 03 12,0.0
12238,2013 07 04 12,0.0
12239,2013 07 05 12,0.0
12240,2013 07 06 12,11.89
12241,2013 07 07 12,12.98
12242,2013 07 08 12,13.96
12243,2013 07 09 12,0.31
12244,2013 07 10 12,0.0
12245,2013 07 11 12,0.0
12246,2013 07 12 12,25.94
12247,2013 07 13 12,0.0
12248,2013 07 14 12,0.0
12249,2013 07 15 12,12.05
12250,2013 07 16 12,13.83
12251,2013 07 17 12,0.75
12252,2013 07 18 12,8.48
12253,2013 07 19 12,1.72
12254,2013 07 20 12,0.0
12255,2013 07 21 12,0.0
12256,2013 07 22 12,9.57
12257,2013 07 23 12,12.01
12258,2013 07 24 12,0.0
12259,2013 07 25 12,0.0
12260,2013 07 26 12,0.0
12261,2013 07 27 12,0.01
12262,2013 07 28 12,18.37
12263,2013 07 29 12,0.0
12264,2013 07 30 12,0.0
12265,2013 07 31 12,21.07
12266,2013 08 01 12,0.0
12267,2013 08 02 12,4.97
12268,2013 08 03 12,0.0
12269,2013 08 04 12,0.0
12270,2013 08 05 12,0.0
12271,2013 08 06 12,0.0
12272,2013 08 07 12,0.0
12273,2013 08 08 12,0.0
12274,2013 08 09 12,0.44
12275,2013 08 10 12,3.46
12276,2013 08 11 12,15.93
12277,2013 08 12 12,19.59
12278,2013 08 13 12,19.77
12279,2013 08 14 12,41.03
12280,2013 08 15 12,26.86
12281,2013 08 16 12,0.0
12282,2013 08 17 12,5.35
12283,2013 08 18 12,0.0
12284,2013 08 19 12,0.0
12285,2013 08 20 12,0.0
12286,2013 08 21 12,4.86
12287,2013 08 22 12,13.31
12288,2013 08 23 12,0.0
12289,2013 08 24 12,3.01
12290,2013 08 25 12,0.0
12291,2013 08 26 12,0.44
12292,2013 08 27 12,0.0
12293,2013 08 28 12,0.0
12294,2013 08 29 12,0.0
12295,2013 08 30 12,0.0
12296,2013 08 31 12,0.0
12297,2013 09 01 12,0.0
12298,2013 09 02 12,0.0
12299,2013 09 03 12,0.0
12300,2013 09 04 12,2.56
12301,2013 09 05 12,2.95
12302,2013 09 06 12,8.81
12303,2013 09 07 12,0.0
12304,2013 09 08 12,0.0
12305,2013 09 09 12,0.0
12306,2013 09 10 12,0.0
12307,2013 09 11 12,0.0
12308,2013 09 12 12,0.0
12309,2013 09 13 12,0.0
12310,2013 09 14 12,11.74
12311,2013 09 15 12,0.0
12312,2013 09 16 12,0.0
12313,2013 09 17 12,0.0
12314,2013 09 18 12,0.0
12315,2013 09 19 12,0.0
12316,2013 09 20 12,24.91
12317,2013 09 21 12,37.48
12318,2013 09 22 12,52.54
12319,2013 09 23 12,0.0
12320,2013 09 24 12,0.0
12321,2013 09 25 12,12.37
12322,2013 09 26 12,0.0
12323,2013 09 27 12,0.0
12324,2013 09 28 12,0.0
12325,2013 09 29 12,0.0
12326,2013 09 30 12,0.0
12327,2013 10 01 12,4.84
12328,2013 10 02 12,2.69
12329,2013 10 03 12,4.79
12330,2013 10 04 12,0.0
12331,2013 10 05 12,0.1
12332,2013 10 06 12,2.26
12333,2013 10 07 12,0.0
12334,2013 10 08 12,0.0
12335,2013 10 09 12,0.0
12336,2013 10 10 12,0.0
12337,2013 10 11 12,0.0
12338,2013 10 12 12,0.0
12339,2013 10 13 12,0.0
12340,2013 10 14 12,0.0
12341,2013 10 15 12,0.0
12342,2013 10 16 12,0.0
12343,2013 10 17 12,0.0
12344,2013 10 18 12,0.0
12345,2013 10 19 12,11.16
12346,2013 10 20 12,8.03
12347,2013 10 21 12,0.0
12348,2013 10 22 12,0.0
12349,2013 10 23 12,0.0
12350,2013 10 24 12,0.0
12351,2013 10 25 12,0.0
12352,2013 10 26 12,0.0
12353,2013 10 27 12,0.0
12354,2013 10 28 12,0.0
12355,2013 10 29 12,0.0
12356,2013 10 30 12,0.0
12357,2013 10 31 12,0.0
12358,2013 11 01 12,20.67
12359,2013 11 02 12,0.0
12360,2013 11 03 12,0.0
12361,2013 11 04 12,0.0
12362,2013 11 05 12,0.0
12363,2013 11 06 12,0.0
12364,2013 11 07 12,26.16
12365,2013 11 08 12,0.0
12366,2013 11 09 12,0.0
12367,2013 11 10 12,0.0
12368,2013 11 11 12,0.0
12369,2013 11 12 12,0.0
12370,2013 11 13 12,0.0
12371,2013 11 14 12,0.0
12372,2013 11 15 12,0.0
12373,2013 11 16 12,0.0
12374,2013 11 17 12,1.69
12375,2013 11 18 12,1.68
12376,2013 11 19 12,0.0
12377,2013 11 20 12,0.0
12378,2013 11 21 12,0.0
12379,2013 11 22 12,0.0
12380,2013 11 23 12,5.04
12381,2013 11 24 12,0.0
12382,2013 11 25 12,0.0
12383,2013 11 26 12,24.78
12384,2013 11 27 12,8.37
12385,2013 11 28 12,0.0
12386,2013 11 29 12,0.0
12387,2013 11 30 12,0.0
12388,2013 12 01 12,0.0
12389,2013 12 02 12,0.0
12390,2013 12 03 12,0.03
12391,2013 12 04 12,0.02
12392,2013 12 05 12,0.0
12393,2013 12 06 12,2.08
12394,2013 12 07 12,7.52
12395,2013 12 08 12,21.43
12396,2013 12 09 12,30.59
12397,2013 12 10 12,6.43
12398,2013 12 11 12,0.0
12399,2013 12 12 12,0.0
12400,2013 12 13 12,0.0
12401,2013 12 14 12,9.37
12402,2013 12 15 12,9.56
12403,2013 12 16 12,0.0
12404,2013 12 17 12,0.0
12405,2013 12 18 12,0.0
12406,2013 12 19 12,0.0
12407,2013 12 20 12,0.0
12408,2013 12 21 12,0.0
12409,2013 12 22 12,7.87
12410,2013 12 23 12,10.07
12411,2013 12 24 12,0.0
12412,2013 12 25 12,0.0
12413,2013 12 26 12,0.0
12414,2013 12 27 12,0.0
12415,2013 12 28 12,2.92
12416,2013 12 29 12,21.09
12417,2013 12 30 12,0.0
12418,2013 12 31 12,0.0
12419,2014 01 01 12,1.79
12420,2014 01 02 12,5.43
12421,2014 01 03 12,0.0
12422,2014 01 04 12,0.0
12423,2014 01 05 12,0.0
12424,2014 01 06 12,2.96
12425,2014 01 07 12,0.0
12426,2014 01 08 12,0.0
12427,2014 01 09 12,0.0
12428,2014 01 10 12,0.0
12429,2014 01 11 12,21.87
12430,2014 01 12 12,0.0
12431,2014 01 13 12,1.48
12432,2014 01 14 12,10.34
12433,2014 01 15 12,0.0
12434,2014 01 16 12,0.0
12435,2014 01 17 12,0.0
12436,2014 01 18 12,0.0
12437,2014 01 19 12,0.0
12438,2014 01 20 12,0.0
12439,2014 01 21 12,0.0
12440,2014 01 22 12,0.0
12441,2014 01 23 12,0.0
12442,2014 01 24 12,0.0
12443,2014 01 25 12,1.35
12444,2014 01 26 12,0.0
12445,2014 01 27 12,2.91
12446,2014 01 28 12,3.08
12447,2014 01 29 12,2.31
12448,2014 01 30 12,0.0
12449,2014 01 31 12,0.0
12450,2014 02 01 12,0.0
12451,2014 02 02 12,6.24
12452,2014 02 03 12,14.82
12453,2014 02 04 12,3.43
12454,2014 02 05 12,29.24
12455,2014 02 06 12,0.0
12456,2014 02 07 12,0.0
12457,2014 02 08 12,0.0
12458,2014 02 09 12,0.0
12459,2014 02 10 12,0.0
12460,2014 02 11 12,20.48
12461,2014 02 12 12,36.53
12462,2014 02 13 12,0.0
12463,2014 02 14 12,0.0
12464,2014 02 15 12,0.0
12465,2014 02 16 12,0.0
12466,2014 02 17 12,0.0
12467,2014 02 18 12,0.0
12468,2014 02 19 12,0.0
12469,2014 02 20 12,0.0
12470,2014 02 21 12,33.9
12471,2014 02 22 12,0.0
12472,2014 02 23 12,0.0
12473,2014 02 24 12,9.39
12474,2014 02 25 12,0.0
12475,2014 02 26 12,24.61
12476,2014 02 27 12,0.0
12477,2014 02 28 12,0.0
12478,2014 03 01 12,0.0
12479,2014 03 02 12,0.0
12480,2014 03 03 12,3.0
12481,2014 03 04 12,0.0
12482,2014 03 05 12,14.58
12483,2014 03 06 12,2.13
12484,2014 03 07 12,4.76
12485,2014 03 08 12,0.0
12486,2014 03 09 12,0.0
12487,2014 03 10 12,0.0
12488,2014 03 11 12,0.0
12489,2014 03 12 12,2.52
12490,2014 03 13 12,0.0
12491,2014 03 14 12,0.0
12492,2014 03 15 12,0.0
12493,2014 03 16 12,19.15
12494,2014 03 17 12,0.32
12495,2014 03 18 12,0.0
12496,2014 03 19 12,0.0
12497,2014 03 20 12,0.0
12498,2014 03 21 12,0.0
12499,2014 03 22 12,0.0
12500,2014 03 23 12,1.04
12501,2014 03 24 12,0.02
12502,2014 03 25 12,0.0
12503,2014 03 26 12,0.0
12504,2014 03 27 12,0.0
12505,2014 03 28 12,49.55
12506,2014 03 29 12,35.78
12507,2014 03 30 12,0.0
12508,2014 03 31 12,0.0
12509,2014 04 01 12,0.0
12510,2014 04 02 12,0.0
12511,2014 04 03 12,0.0
12512,2014 04 04 12,0.0
12513,2014 04 05 12,7.43
12514,2014 04 06 12,1.04
12515,2014 04 07 12,42.84
12516,2014 04 08 12,0.0
12517,2014 04 09 12,6.45
12518,2014 04 10 12,0.0
12519,2014 04 11 12,0.0
12520,2014 04 12 12,0.0
12521,2014 04 13 12,0.0
12522,2014 04 14 12,0.0
12523,2014 04 15 12,44.26
12524,2014 04 16 12,0.0
12525,2014 04 17 12,0.0
12526,2014 04 18 12,0.0
12527,2014 04 19 12,0.0
12528,2014 04 20 12,0.0
12529,2014 04 21 12,0.0
12530,2014 04 22 12,0.0
12531,2014 04 23 12,0.0
12532,2014 04 24 12,0.0
12533,2014 04 25 12,0.0
12534,2014 04 26 12,0.0
12535,2014 04 27 12,0.0
12536,2014 04 28 12,0.24
12537,2014 04 29 12,9.39
12538,2014 04 30 12,12.26
12539,2014 05 01 12,0.0
12540,2014 05 02 12,0.0
12541,2014 05 03 12,0.0
12542,2014 05 04 12,0.0
12543,2014 05 05 12,0.0
12544,2014 05 06 12,0.0
12545,2014 05 07 12,0.0
12546,2014 05 08 12,0.0
12547,2014 05 09 12,5.81
12548,2014 05 10 12,98.52
12549,2014 05 11 12,9.84
12550,2014 05 12 12,13.32
12551,2014 05 13 12,0.0
12552,2014 05 14 12,0.0
12553,2014 05 15 12,6.56
12554,2014 05 16 12,0.0
12555,2014 05 17 12,0.0
12556,2014 05 18 12,0.0
12557,2014 05 19 12,0.0
12558,2014 05 20 12,0.0
12559,2014 05 21 12,0.0
12560,2014 05 22 12,0.0
12561,2014 05 23 12,0.0
12562,2014 05 24 12,0.0
12563,2014 05 25 12,0.0
12564,2014 05 26 12,0.0
12565,2014 05 27 12,0.0
12566,2014 05 28 12,30.34
12567,2014 05 29 12,96.88
12568,2014 05 30 12,25.95
12569,2014 05 31 12,22.69
12570,2014 06 01 12,14.29
12571,2014 06 02 12,9.93
12572,2014 06 03 12,9.03
12573,2014 06 04 12,5.09
12574,2014 06 05 12,0.0
12575,2014 06 06 12,0.0
12576,2014 06 07 12,0.0
12577,2014 06 08 12,0.0
12578,2014 06 09 12,0.0
12579,2014 06 10 12,16.02
12580,2014 06 11 12,65.54
12581,2014 06 12 12,0.0
12582,2014 06 13 12,10.47
12583,2014 06 14 12,14.63
12584,2014 06 15 12,0.0
12585,2014 06 16 12,0.0
12586,2014 06 17 12,0.0
12587,2014 06 18 12,0.0
12588,2014 06 19 12,0.0
12589,2014 06 20 12,0.0
12590,2014 06 21 12,0.0
12591,2014 06 22 12,0.94
12592,2014 06 23 12,5.53
12593,2014 06 24 12,1.58
12594,2014 06 25 12,9.38
12595,2014 06 26 12,22.8
12596,2014 06 27 12,17.09
12597,2014 06 28 12,12.46
12598,2014 06 29 12,9.66
12599,2014 06 30 12,0.0
12600,2014 07 01 12,0.0
12601,2014 07 02 12,0.61
12602,2014 07 03 12,12.97
12603,2014 07 04 12,0.0
12604,2014 07 05 12,0.0
12605,2014 07 06 12,0.0
12606,2014 07 07 12,0.0
12607,2014 07 08 12,0.0
12608,2014 07 09 12,6.15
12609,2014 07 10 12,0.0
12610,2014 07 11 12,5.55
12611,2014 07 12 12,14.49
12612,2014 07 13 12,0.04
12613,2014 07 14 12,5.05
12614,2014 07 15 12,8.71
12615,2014 07 16 12,0.33
12616,2014 07 17 12,0.0
12617,2014 07 18 12,21.93
12618,2014 07 19 12,19.1
12619,2014 07 20 12,8.89
12620,2014 07 21 12,4.24
12621,2014 07 22 12,0.0
12622,2014 07 23 12,0.18
12623,2014 07 24 12,0.0
12624,2014 07 25 12,0.0
12625,2014 07 26 12,0.0
12626,2014 07 27 12,0.0
12627,2014 07 28 12,0.0
12628,2014 07 29 12,5.29
12629,2014 07 30 12,0.0
12630,2014 07 31 12,0.0
12631,2014 08 01 12,0.0
12632,2014 08 02 12,0.0
12633,2014 08 03 12,0.0
12634,2014 08 04 12,18.14
12635,2014 08 05 12,0.0
12636,2014 08 06 12,0.0
12637,2014 08 07 12,0.0
12638,2014 08 08 12,0.0
12639,2014 08 09 12,0.0
12640,2014 08 10 12,23.07
12641,2014 08 11 12,12.7
12642,2014 08 12 12,4.67
12643,2014 08 13 12,0.0
12644,2014 08 14 12,0.0
12645,2014 08 15 12,0.0
12646,2014 08 16 12,0.0
12647,2014 08 17 12,5.41
12648,2014 08 18 12,9.84
12649,2014 08 19 12,6.37
12650,2014 08 20 12,0.0
12651,2014 08 21 12,0.0
12652,2014 08 22 12,0.0
12653,2014 08 23 12,0.0
12654,2014 08 24 12,0.0
12655,2014 08 25 12,0.0
12656,2014 08 26 12,12.22
12657,2014 08 27 12,0.0
12658,2014 08 28 12,0.0
12659,2014 08 29 12,0.0
12660,2014 08 30 12,12.17
12661,2014 08 31 12,33.26
12662,2014 09 01 12,0.0
12663,2014 09 02 12,6.75
12664,2014 09 03 12,12.52
12665,2014 09 04 12,4.38
12666,2014 09 05 12,2.84
12667,2014 09 06 12,5.91
12668,2014 09 07 12,0.0
12669,2014 09 08 12,22.71
12670,2014 09 09 12,0.33
12671,2014 09 10 12,0.0
12672,2014 09 11 12,0.0
12673,2014 09 12 12,5.04
12674,2014 09 13 12,4.63
12675,2014 09 14 12,0.0
12676,2014 09 15 12,0.0
12677,2014 09 16 12,6.59
12678,2014 09 17 12,11.84
12679,2014 09 18 12,0.0
12680,2014 09 19 12,16.01
12681,2014 09 20 12,0.0
12682,2014 09 21 12,0.0
12683,2014 09 22 12,0.0
12684,2014 09 23 12,0.0
12685,2014 09 24 12,0.0
12686,2014 09 25 12,0.0
12687,2014 09 26 12,0.0
12688,2014 09 27 12,0.0
12689,2014 09 28 12,0.0
12690,2014 09 29 12,5.48
12691,2014 09 30 12,0.0
12692,2014 10 01 12,0.0
12693,2014 10 02 12,0.0
12694,2014 10 03 12,13.56
12695,2014 10 04 12,0.0
12696,2014 10 05 12,0.0
12697,2014 10 06 12,0.0
12698,2014 10 07 12,0.0
12699,2014 10 08 12,0.0
12700,2014 10 09 12,0.0
